Game number,Game FPC,Game DRP,Dominant player,Game Time [Msec],Time To first drag [Msec],Reference point,Data point,X,Y,Point value,Connection
1,2.8139255,0.5833333,1,34952,9608
 , , , , , ,r1, ,282,435
 , , , , , ,r2, ,1213,435
 , , , , , , ,d0,865,106,1,r2
 , , , , , , ,d1,1179,538,4,r2
 , , , , , , ,d2,94,394,2,r1
 , , , , , , ,d3,248,610,2,r1
 , , , , , , ,d4,557,106,2,r1
 , , , , , , ,d5,94,106,1,r2


2,3.371902,1.0,1,12064,5920
 , , , , , ,r1, ,282,435
 , , , , , ,r2, ,1213,435
 , , , , , , ,d0,94,106,3,r1
 , , , , , , ,d1,403,178,3,r2
 , , , , , , ,d2,248,322,2,r1
 , , , , , , ,d3,403,322,2,r2


3,3.4519205,0.5555556,1,9056,3080
 , , , , , ,r1, ,282,435
 , , , , , ,r2, ,1213,435
 , , , , , , ,d0,1019,106,4,r2
 , , , , , , ,d1,248,106,4,r1
 , , , , , , ,d2,94,394,1,r1


4,1.8002899,0.61538464,1,40696,17216
 , , , , , ,r1, ,282,435
 , , , , , ,r2, ,1213,435
 , , , , , , ,d0,403,682,2,r1
 , , , , , , ,d1,1179,106,2,r2
 , , , , , , ,d2,1019,610,1,r2
 , , , , , , ,d3,1333,682,2,r2
 , , , , , , ,d4,248,682,4,r1
 , , , , , , ,d5,557,322,2,r1


5,5.0,1.0,1,3704,1784
 , , , , , ,r1, ,282,435
 , , , , , ,r2, ,1213,435
 , , , , , , ,d0,94,466,2,r2


6,1.7541852,0.6666667,2,13176,9271
 , , , , , ,r1, ,282,435
 , , , , , ,r2, ,1213,435
 , , , , , , ,d0,94,106,1,r1
 , , , , , , ,d1,1019,106,2,r2


7,2.1490543,0.5555556,1,32288,6127
 , , , , , ,r1, ,282,435
 , , , , , ,r2, ,1213,435
 , , , , , , ,d0,248,178,2,r2
 , , , , , , ,d1,1019,250,4,r1
 , , , , , , ,d2,248,682,3,r2


8,3.193375,0.5,0,4720,2007
 , , , , , ,r1, ,282,435
 , , , , , ,r2, ,1213,435
 , , , , , , ,d0,557,178,2,r1
 , , , , , , ,d1,1333,322,2,r2


9,1.6866602,0.875,1,54222,25654
 , , , , , ,r1, ,282,435
 , , , , , ,r2, ,1213,435
 , , , , , , ,d0,865,178,1,r1
 , , , , , , ,d1,403,250,3,r1
 , , , , , , ,d2,557,106,4,r2


10,1.4698682,0.5,0,5128,2200
 , , , , , ,r1, ,282,435
 , , , , , ,r2, ,1213,435
 , , , , , , ,d0,1019,106,2,r2
 , , , , , , ,d1,557,178,2,r1


