Game number,Game FPC,Game DRP,Dominant player,Game Time [Msec],Time To first drag [Msec],Reference point,Data point,X,Y,Point value,Connection
1,1.5811388,1.0,2,6696,5112
 , , , , , ,r1, ,282,435
 , , , , , ,r2, ,1213,435
 , , , , , , ,d0,865,250,3,r2


2,1.7269912,0.53846157,1,16040,5408
 , , , , , ,r1, ,282,435
 , , , , , ,r2, ,1213,435
 , , , , , , ,d0,557,394,3,r2
 , , , , , , ,d1,865,538,1,r2
 , , , , , , ,d2,557,538,2,r1
 , , , , , , ,d3,1019,106,4,r2
 , , , , , , ,d4,1179,106,1,r2
 , , , , , , ,d5,557,466,2,r1


3,3.3571486,0.9166667,1,27958,5702
 , , , , , ,r1, ,282,435
 , , , , , ,r2, ,1213,435
 , , , , , , ,d0,248,610,3,r2
 , , , , , , ,d1,1333,106,1,r2
 , , , , , , ,d2,248,322,3,r1
 , , , , , , ,d3,94,250,2,r1
 , , , , , , ,d4,94,250,3,r1


4,3.745356,0.5555556,2,7313,2537
 , , , , , ,r1, ,282,435
 , , , , , ,r2, ,1213,435
 , , , , , , ,d0,1179,178,4,r2
 , , , , , , ,d1,865,394,1,r2
 , , , , , , ,d2,94,394,4,r1


5,1.8439089,1.0,1,4911,1631
 , , , , , ,r1, ,282,435
 , , , , , ,r2, ,1213,435
 , , , , , , ,d0,557,322,3,r1


6,2.1055474,0.5714286,2,7991,2152
 , , , , , ,r1, ,282,435
 , , , , , ,r2, ,1213,435
 , , , , , , ,d0,403,250,3,r2
 , , , , , , ,d1,1179,106,4,r1


7,1.5811388,1.0,2,8088,6240
 , , , , , ,r1, ,282,435
 , , , , , ,r2, ,1213,435
 , , , , , , ,d0,865,538,3,r2


8,2.3379748,0.72727275,2,14736,4168
 , , , , , ,r1, ,282,435
 , , , , , ,r2, ,1213,435
 , , , , , , ,d0,1333,682,4,r2
 , , , , , , ,d1,1179,682,4,r2
 , , , , , , ,d2,94,538,3,r1


9,3.2131302,0.6666667,1,46136,5432
 , , , , , ,r1, ,282,435
 , , , , , ,r2, ,1213,435
 , , , , , , ,d0,1179,106,2,r2
 , , , , , , ,d1,557,682,1,r2
 , , , , , , ,d2,94,322,2,r1
 , , , , , , ,d3,1333,394,2,r2
 , , , , , , ,d4,248,682,3,r2
 , , , , , , ,d5,94,178,2,r1


10,3.4831533,0.8,1,7233,2841
 , , , , , ,r1, ,282,435
 , , , , , ,r2, ,1213,435
 , , , , , , ,d0,403,466,4,r1
 , , , , , , ,d1,557,322,4,r2
 , , , , , , ,d2,1333,466,2,r2


