game_number,x1,x2,x3,x4,x5,x6,y
BT_203370150_27_M_PlayerNmber2.csv,3.544,0.0,2,11,3,7.5005426,0
BT_203370150_27_M_PlayerNmber2.csv,3.544,0.0,2,11,3,7.5005426,1
BT_203370150_27_M_PlayerNmber2.csv,2.9756,1.0,1,9,4,7.5005426,1
BT_203370150_27_M_PlayerNmber2.csv,2.9756,1.0,1,9,4,7.5005426,0
BT_203370150_27_M_PlayerNmber2.csv,2.9756,1.0,1,9,4,7.5005426,0
BT_203370150_27_M_PlayerNmber2.csv,2.9756,0.0,1,9,4,7.5005426,1
BT_203370150_27_M_PlayerNmber2.csv,2.4123,1.0,2,13,6,7.5005426,1
BT_203370150_27_M_PlayerNmber2.csv,2.4123,1.0,2,13,6,7.5005426,1
BT_203370150_27_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,7.5005426,1
BT_203370150_27_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,7.5005426,1
BT_203370150_27_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,7.5005426,1
BT_203370150_27_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,7.5005426,1
BT_203370150_27_M_PlayerNmber2.csv,1.8743,1.0,1,10,3,7.5005426,0
BT_203370150_27_M_PlayerNmber2.csv,1.8743,1.0,1,10,3,7.5005426,0
BT_203370150_27_M_PlayerNmber2.csv,1.8743,0.0,1,10,3,7.5005426,0
BT_203370150_27_M_PlayerNmber2.csv,2.4557,1.0,2,8,4,7.5005426,1
BT_203370150_27_M_PlayerNmber2.csv,2.4557,0.0,2,8,4,7.5005426,1
BT_203370150_27_M_PlayerNmber2.csv,2.4557,0.0,2,8,4,7.5005426,1
BT_203370150_27_M_PlayerNmber2.csv,2.4557,0.0,2,8,4,7.5005426,1
BT_204509772_25_F_PlayerNmber2.csv,1.7246,1.0,0,12,5,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,1.7246,1.0,0,12,5,20.525225,1
BT_204509772_25_F_PlayerNmber2.csv,1.7246,0.0,0,12,5,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,1.7246,0.0,0,12,5,20.525225,1
BT_204509772_25_F_PlayerNmber2.csv,1.7246,0.0,0,12,5,20.525225,1
BT_204509772_25_F_PlayerNmber2.csv,2.0975,1.0,0,12,4,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.0975,1.0,0,12,4,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.0975,0.0,0,12,4,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.0975,0.0,0,12,4,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.3319,1.0,1,14,6,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.3319,1.0,1,14,6,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.3319,1.0,1,14,6,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.3319,0.0,1,14,6,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.3319,0.0,1,14,6,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.3319,0.0,1,14,6,20.525225,1
BT_204509772_25_F_PlayerNmber2.csv,2.3755,1.0,2,9,5,20.525225,1
BT_204509772_25_F_PlayerNmber2.csv,2.3755,1.0,2,9,5,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.3755,0.0,2,9,5,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.3755,0.0,2,9,5,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.3755,0.0,2,9,5,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.0183,1.0,1,6,3,20.525225,1
BT_204509772_25_F_PlayerNmber2.csv,2.0183,1.0,1,6,3,20.525225,1
BT_204509772_25_F_PlayerNmber2.csv,2.0183,0.0,1,6,3,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,3.544,1.0,2,11,3,20.525225,1
BT_204509772_25_F_PlayerNmber2.csv,3.544,0.0,2,11,3,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,3.544,0.0,2,11,3,20.525225,1
BT_204509772_25_F_PlayerNmber2.csv,2.9756,1.0,1,9,4,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.9756,1.0,1,9,4,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.9756,1.0,1,9,4,20.525225,1
BT_204509772_25_F_PlayerNmber2.csv,2.9756,0.0,1,9,4,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.4123,1.0,2,13,6,20.525225,1
BT_204509772_25_F_PlayerNmber2.csv,2.4123,1.0,2,13,6,20.525225,1
BT_204509772_25_F_PlayerNmber2.csv,2.4123,0.0,2,13,6,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.4123,0.0,2,13,6,20.525225,1
BT_204509772_25_F_PlayerNmber2.csv,2.4123,0.0,2,13,6,20.525225,1
BT_204509772_25_F_PlayerNmber2.csv,2.4123,0.0,2,13,6,20.525225,1
BT_204509772_25_F_PlayerNmber2.csv,1.8743,1.0,1,10,3,20.525225,1
BT_204509772_25_F_PlayerNmber2.csv,1.8743,1.0,1,10,3,20.525225,1
BT_204509772_25_F_PlayerNmber2.csv,1.8743,0.0,1,10,3,20.525225,1
BT_204509772_25_F_PlayerNmber2.csv,2.4557,1.0,2,8,4,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.4557,0.0,2,8,4,20.525225,1
BT_204509772_25_F_PlayerNmber2.csv,2.4557,0.0,2,8,4,20.525225,0
BT_204509772_25_F_PlayerNmber2.csv,2.4557,0.0,2,8,4,20.525225,1
BT_209009695_21_M_PlayerNmber2.csv,1.7246,1.0,0,12,5,25.5377,1
BT_209009695_21_M_PlayerNmber2.csv,1.7246,1.0,0,12,5,25.5377,1
BT_209009695_21_M_PlayerNmber2.csv,1.7246,0.0,0,12,5,25.5377,0
BT_209009695_21_M_PlayerNmber2.csv,1.7246,0.0,0,12,5,25.5377,0
BT_209009695_21_M_PlayerNmber2.csv,1.7246,0.0,0,12,5,25.5377,0
BT_209009695_21_M_PlayerNmber2.csv,2.0975,1.0,0,12,4,25.5377,1
BT_209009695_21_M_PlayerNmber2.csv,2.0975,1.0,0,12,4,25.5377,1
BT_209009695_21_M_PlayerNmber2.csv,2.0975,0.0,0,12,4,25.5377,0
BT_209009695_21_M_PlayerNmber2.csv,2.0975,0.0,0,12,4,25.5377,0
BT_209009695_21_M_PlayerNmber2.csv,2.3319,1.0,1,14,6,25.5377,1
BT_209009695_21_M_PlayerNmber2.csv,2.3319,1.0,1,14,6,25.5377,1
BT_209009695_21_M_PlayerNmber2.csv,2.3319,1.0,1,14,6,25.5377,1
BT_209009695_21_M_PlayerNmber2.csv,2.3319,0.0,1,14,6,25.5377,0
BT_209009695_21_M_PlayerNmber2.csv,2.3319,0.0,1,14,6,25.5377,0
BT_209009695_21_M_PlayerNmber2.csv,2.3319,0.0,1,14,6,25.5377,0
BT_209009695_21_M_PlayerNmber2.csv,2.3755,1.0,2,9,5,25.5377,1
BT_209009695_21_M_PlayerNmber2.csv,2.3755,1.0,2,9,5,25.5377,1
BT_209009695_21_M_PlayerNmber2.csv,2.3755,0.0,2,9,5,25.5377,0
BT_209009695_21_M_PlayerNmber2.csv,2.3755,0.0,2,9,5,25.5377,0
BT_209009695_21_M_PlayerNmber2.csv,2.3755,0.0,2,9,5,25.5377,0
BT_209009695_21_M_PlayerNmber2.csv,2.0183,1.0,1,6,3,25.5377,1
BT_209009695_21_M_PlayerNmber2.csv,2.0183,1.0,1,6,3,25.5377,1
BT_209009695_21_M_PlayerNmber2.csv,2.0183,0.0,1,6,3,25.5377,0
BT_209009695_21_M_PlayerNmber2.csv,3.544,1.0,2,11,3,25.5377,1
BT_209009695_21_M_PlayerNmber2.csv,3.544,0.0,2,11,3,25.5377,0
BT_209009695_21_M_PlayerNmber2.csv,3.544,0.0,2,11,3,25.5377,0
BT_209009695_21_M_PlayerNmber2.csv,2.9756,1.0,1,9,4,25.5377,1
BT_209009695_21_M_PlayerNmber2.csv,2.9756,1.0,1,9,4,25.5377,1
BT_209009695_21_M_PlayerNmber2.csv,2.9756,1.0,1,9,4,25.5377,1
BT_209009695_21_M_PlayerNmber2.csv,2.9756,0.0,1,9,4,25.5377,0
BT_209009695_21_M_PlayerNmber2.csv,2.4123,1.0,2,13,6,25.5377,1
BT_209009695_21_M_PlayerNmber2.csv,2.4123,1.0,2,13,6,25.5377,1
BT_209009695_21_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,25.5377,0
BT_209009695_21_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,25.5377,0
BT_209009695_21_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,25.5377,0
BT_209009695_21_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,25.5377,0
BT_209009695_21_M_PlayerNmber2.csv,1.8743,1.0,1,10,3,25.5377,1
BT_209009695_21_M_PlayerNmber2.csv,1.8743,1.0,1,10,3,25.5377,1
BT_209009695_21_M_PlayerNmber2.csv,1.8743,0.0,1,10,3,25.5377,0
BT_209009695_21_M_PlayerNmber2.csv,2.4557,1.0,2,8,4,25.5377,1
BT_209009695_21_M_PlayerNmber2.csv,2.4557,0.0,2,8,4,25.5377,0
BT_209009695_21_M_PlayerNmber2.csv,2.4557,0.0,2,8,4,25.5377,0
BT_209009695_21_M_PlayerNmber2.csv,2.4557,0.0,2,8,4,25.5377,0
BT_316394980_22_F_PlayerNmber2.csv,1.7246,1.0,0,12,5,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,1.7246,1.0,0,12,5,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,1.7246,0.0,0,12,5,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,1.7246,0.0,0,12,5,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,1.7246,0.0,0,12,5,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,2.0975,1.0,0,12,4,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,2.0975,1.0,0,12,4,42.303604,0
BT_316394980_22_F_PlayerNmber2.csv,2.0975,0.0,0,12,4,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,2.0975,0.0,0,12,4,42.303604,0
BT_316394980_22_F_PlayerNmber2.csv,2.3319,1.0,1,14,6,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,2.3319,1.0,1,14,6,42.303604,0
BT_316394980_22_F_PlayerNmber2.csv,2.3319,1.0,1,14,6,42.303604,0
BT_316394980_22_F_PlayerNmber2.csv,2.3319,0.0,1,14,6,42.303604,0
BT_316394980_22_F_PlayerNmber2.csv,2.3319,0.0,1,14,6,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,2.3319,0.0,1,14,6,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,2.3755,1.0,2,9,5,42.303604,0
BT_316394980_22_F_PlayerNmber2.csv,2.3755,1.0,2,9,5,42.303604,0
BT_316394980_22_F_PlayerNmber2.csv,2.3755,0.0,2,9,5,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,2.3755,0.0,2,9,5,42.303604,0
BT_316394980_22_F_PlayerNmber2.csv,2.3755,0.0,2,9,5,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,2.0183,1.0,1,6,3,42.303604,0
BT_316394980_22_F_PlayerNmber2.csv,2.0183,1.0,1,6,3,42.303604,0
BT_316394980_22_F_PlayerNmber2.csv,2.0183,0.0,1,6,3,42.303604,0
BT_316394980_22_F_PlayerNmber2.csv,3.544,1.0,2,11,3,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,3.544,0.0,2,11,3,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,3.544,0.0,2,11,3,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,2.9756,1.0,1,9,4,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,2.9756,1.0,1,9,4,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,2.9756,1.0,1,9,4,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,2.9756,0.0,1,9,4,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,2.4123,1.0,2,13,6,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,2.4123,1.0,2,13,6,42.303604,0
BT_316394980_22_F_PlayerNmber2.csv,2.4123,0.0,2,13,6,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,2.4123,0.0,2,13,6,42.303604,0
BT_316394980_22_F_PlayerNmber2.csv,2.4123,0.0,2,13,6,42.303604,0
BT_316394980_22_F_PlayerNmber2.csv,2.4123,0.0,2,13,6,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,1.8743,1.0,1,10,3,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,1.8743,1.0,1,10,3,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,1.8743,0.0,1,10,3,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,2.4557,1.0,2,8,4,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,2.4557,0.0,2,8,4,42.303604,0
BT_316394980_22_F_PlayerNmber2.csv,2.4557,0.0,2,8,4,42.303604,1
BT_316394980_22_F_PlayerNmber2.csv,2.4557,0.0,2,8,4,42.303604,0
BT_313417826_23_M_PlayerNmber2.csv,1.7246,1.0,0,12,5,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,1.7246,1.0,0,12,5,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,1.7246,0.0,0,12,5,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,1.7246,0.0,0,12,5,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,1.7246,0.0,0,12,5,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,2.0975,1.0,0,12,4,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,2.0975,1.0,0,12,4,36.96429,0
BT_313417826_23_M_PlayerNmber2.csv,2.0975,0.0,0,12,4,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,2.0975,0.0,0,12,4,36.96429,0
BT_313417826_23_M_PlayerNmber2.csv,2.3319,1.0,1,14,6,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,2.3319,1.0,1,14,6,36.96429,0
BT_313417826_23_M_PlayerNmber2.csv,2.3319,1.0,1,14,6,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,2.3319,0.0,1,14,6,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,2.3319,0.0,1,14,6,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,2.3319,0.0,1,14,6,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,2.3755,1.0,2,9,5,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,2.3755,1.0,2,9,5,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,2.3755,0.0,2,9,5,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,2.3755,0.0,2,9,5,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,2.3755,0.0,2,9,5,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,2.0183,1.0,1,6,3,36.96429,0
BT_313417826_23_M_PlayerNmber2.csv,2.0183,1.0,1,6,3,36.96429,0
BT_313417826_23_M_PlayerNmber2.csv,2.0183,0.0,1,6,3,36.96429,0
BT_313417826_23_M_PlayerNmber2.csv,3.544,1.0,2,11,3,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,3.544,0.0,2,11,3,36.96429,0
BT_313417826_23_M_PlayerNmber2.csv,3.544,0.0,2,11,3,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,2.9756,1.0,1,9,4,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,2.9756,1.0,1,9,4,36.96429,0
BT_313417826_23_M_PlayerNmber2.csv,2.9756,1.0,1,9,4,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,2.9756,0.0,1,9,4,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,2.4123,1.0,2,13,6,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,2.4123,1.0,2,13,6,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,1.8743,1.0,1,10,3,36.96429,0
BT_313417826_23_M_PlayerNmber2.csv,1.8743,1.0,1,10,3,36.96429,0
BT_313417826_23_M_PlayerNmber2.csv,1.8743,0.0,1,10,3,36.96429,0
BT_313417826_23_M_PlayerNmber2.csv,2.4557,1.0,2,8,4,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,2.4557,0.0,2,8,4,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,2.4557,0.0,2,8,4,36.96429,1
BT_313417826_23_M_PlayerNmber2.csv,2.4557,0.0,2,8,4,36.96429,1
BT_313592941_24_F_PlayerNmber2.csv,1.7246,1.0,0,12,5,37.327408,1
BT_313592941_24_F_PlayerNmber2.csv,1.7246,1.0,0,12,5,37.327408,1
BT_313592941_24_F_PlayerNmber2.csv,1.7246,0.0,0,12,5,37.327408,0
BT_313592941_24_F_PlayerNmber2.csv,1.7246,0.0,0,12,5,37.327408,1
BT_313592941_24_F_PlayerNmber2.csv,1.7246,0.0,0,12,5,37.327408,1
BT_313592941_24_F_PlayerNmber2.csv,2.0975,1.0,0,12,4,37.327408,1
BT_313592941_24_F_PlayerNmber2.csv,2.0975,1.0,0,12,4,37.327408,0
BT_313592941_24_F_PlayerNmber2.csv,2.0975,0.0,0,12,4,37.327408,1
BT_313592941_24_F_PlayerNmber2.csv,2.0975,0.0,0,12,4,37.327408,0
BT_313592941_24_F_PlayerNmber2.csv,2.3319,1.0,1,14,6,37.327408,0
BT_313592941_24_F_PlayerNmber2.csv,2.3319,1.0,1,14,6,37.327408,1
BT_313592941_24_F_PlayerNmber2.csv,2.3319,1.0,1,14,6,37.327408,0
BT_313592941_24_F_PlayerNmber2.csv,2.3319,0.0,1,14,6,37.327408,1
BT_313592941_24_F_PlayerNmber2.csv,2.3319,0.0,1,14,6,37.327408,0
BT_313592941_24_F_PlayerNmber2.csv,2.3319,0.0,1,14,6,37.327408,0
BT_313592941_24_F_PlayerNmber2.csv,2.3755,1.0,2,9,5,37.327408,0
BT_313592941_24_F_PlayerNmber2.csv,2.3755,1.0,2,9,5,37.327408,0
BT_313592941_24_F_PlayerNmber2.csv,2.3755,0.0,2,9,5,37.327408,1
BT_313592941_24_F_PlayerNmber2.csv,2.3755,0.0,2,9,5,37.327408,0
BT_313592941_24_F_PlayerNmber2.csv,2.3755,0.0,2,9,5,37.327408,0
BT_313592941_24_F_PlayerNmber2.csv,2.0183,1.0,1,6,3,37.327408,1
BT_313592941_24_F_PlayerNmber2.csv,2.0183,1.0,1,6,3,37.327408,1
BT_313592941_24_F_PlayerNmber2.csv,2.0183,0.0,1,6,3,37.327408,0
BT_313592941_24_F_PlayerNmber2.csv,3.544,1.0,2,11,3,37.327408,0
BT_313592941_24_F_PlayerNmber2.csv,3.544,0.0,2,11,3,37.327408,1
BT_313592941_24_F_PlayerNmber2.csv,3.544,0.0,2,11,3,37.327408,1
BT_313592941_24_F_PlayerNmber2.csv,2.9756,1.0,1,9,4,37.327408,0
BT_313592941_24_F_PlayerNmber2.csv,2.9756,1.0,1,9,4,37.327408,1
BT_313592941_24_F_PlayerNmber2.csv,2.9756,1.0,1,9,4,37.327408,1
BT_313592941_24_F_PlayerNmber2.csv,2.9756,0.0,1,9,4,37.327408,1
BT_313592941_24_F_PlayerNmber2.csv,2.4123,1.0,2,13,6,37.327408,0
BT_313592941_24_F_PlayerNmber2.csv,2.4123,1.0,2,13,6,37.327408,1
BT_313592941_24_F_PlayerNmber2.csv,2.4123,0.0,2,13,6,37.327408,0
BT_313592941_24_F_PlayerNmber2.csv,2.4123,0.0,2,13,6,37.327408,1
BT_313592941_24_F_PlayerNmber2.csv,2.4123,0.0,2,13,6,37.327408,1
BT_313592941_24_F_PlayerNmber2.csv,2.4123,0.0,2,13,6,37.327408,0
BT_313592941_24_F_PlayerNmber2.csv,1.8743,1.0,1,10,3,37.327408,0
BT_313592941_24_F_PlayerNmber2.csv,1.8743,1.0,1,10,3,37.327408,0
BT_313592941_24_F_PlayerNmber2.csv,1.8743,0.0,1,10,3,37.327408,0
BT_313592941_24_F_PlayerNmber2.csv,2.4557,1.0,2,8,4,37.327408,0
BT_313592941_24_F_PlayerNmber2.csv,2.4557,0.0,2,8,4,37.327408,0
BT_313592941_24_F_PlayerNmber2.csv,2.4557,0.0,2,8,4,37.327408,0
BT_313592941_24_F_PlayerNmber2.csv,2.4557,0.0,2,8,4,37.327408,0
BT_305351843_28_M_PlayerNmber2.csv,1.7246,1.0,0,12,5,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,1.7246,1.0,0,12,5,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,1.7246,0.0,0,12,5,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,1.7246,0.0,0,12,5,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,1.7246,0.0,0,12,5,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.0975,1.0,0,12,4,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.0975,1.0,0,12,4,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.0975,0.0,0,12,4,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.0975,0.0,0,12,4,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.3319,1.0,1,14,6,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.3319,1.0,1,14,6,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.3319,1.0,1,14,6,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.3319,0.0,1,14,6,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.3319,0.0,1,14,6,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.3319,0.0,1,14,6,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.3755,1.0,2,9,5,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.3755,1.0,2,9,5,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.3755,0.0,2,9,5,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.3755,0.0,2,9,5,36.54362,0
BT_305351843_28_M_PlayerNmber2.csv,2.3755,0.0,2,9,5,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.0183,1.0,1,6,3,36.54362,0
BT_305351843_28_M_PlayerNmber2.csv,2.0183,1.0,1,6,3,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.0183,0.0,1,6,3,36.54362,0
BT_305351843_28_M_PlayerNmber2.csv,3.544,1.0,2,11,3,36.54362,0
BT_305351843_28_M_PlayerNmber2.csv,3.544,0.0,2,11,3,36.54362,0
BT_305351843_28_M_PlayerNmber2.csv,3.544,0.0,2,11,3,36.54362,0
BT_305351843_28_M_PlayerNmber2.csv,2.9756,1.0,1,9,4,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.9756,1.0,1,9,4,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.9756,1.0,1,9,4,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.9756,0.0,1,9,4,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.4123,1.0,2,13,6,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.4123,1.0,2,13,6,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,36.54362,0
BT_305351843_28_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.4123,0.0,2,13,6,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,1.8743,1.0,1,10,3,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,1.8743,1.0,1,10,3,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,1.8743,0.0,1,10,3,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.4557,1.0,2,8,4,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.4557,0.0,2,8,4,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.4557,0.0,2,8,4,36.54362,1
BT_305351843_28_M_PlayerNmber2.csv,2.4557,0.0,2,8,4,36.54362,1
BT_312565690_24_F_PlayerNmber2.csv,1.7246,1.0,0,12,5,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,1.7246,1.0,0,12,5,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,1.7246,0.0,0,12,5,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,1.7246,0.0,0,12,5,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,1.7246,0.0,0,12,5,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,2.0975,1.0,0,12,4,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,2.0975,1.0,0,12,4,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,2.0975,0.0,0,12,4,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,2.0975,0.0,0,12,4,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,2.3319,1.0,1,14,6,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,2.3319,1.0,1,14,6,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,2.3319,1.0,1,14,6,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,2.3319,0.0,1,14,6,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,2.3319,0.0,1,14,6,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,2.3319,0.0,1,14,6,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,2.3755,1.0,2,9,5,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,2.3755,1.0,2,9,5,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,2.3755,0.0,2,9,5,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,2.3755,0.0,2,9,5,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,2.3755,0.0,2,9,5,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,2.0183,1.0,1,6,3,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,2.0183,1.0,1,6,3,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,2.0183,0.0,1,6,3,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,3.544,1.0,2,11,3,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,3.544,0.0,2,11,3,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,3.544,0.0,2,11,3,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,2.9756,1.0,1,9,4,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,2.9756,1.0,1,9,4,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,2.9756,1.0,1,9,4,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,2.9756,0.0,1,9,4,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,2.4123,1.0,2,13,6,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,2.4123,1.0,2,13,6,36.378345,0
BT_312565690_24_F_PlayerNmber2.csv,2.4123,0.0,2,13,6,36.378345,0
